customer_id,seller_id,order_checkout_date,delivery_eta,shipping_charges,product_category_code,X_1,X_2,product_quality_type,product_mass,product_length,product_height,product_breadth,payment_emi_years(max),price,order_status,transaction_type,coupon_code,payment_code
7ff6c1a0c25241143f4865c737f23801,1f50f920176fa81dab994f9023523100,2017-11-24 16:53:46,2017-12-15 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,2,ELEC15,CITI10
18dff7c2afb1ce5fb0bcbad957ef233d,1f50f920176fa81dab994f9023523100,2017-11-24 12:59:43,2017-12-14 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,62.44,E,1,ELEC15,CITI10
fa5ed72712ff7a576ba7596a5ca74b58,1f50f920176fa81dab994f9023523100,2018-01-09 18:30:27,2018-02-07 00:00:00,37.9,41,57,366,B,1650,30,22,30,1,87.8,E,1,ELEC10,CITI10
d05d07aa90ccf1c30bf55f0cd34b28bb,1f50f920176fa81dab994f9023523100,2017-09-11 19:36:44,2017-10-16 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC15,PAYTM25
7680649ca55bb9b7db24eeebf055a87b,1f50f920176fa81dab994f9023523100,2018-01-06 12:37:10,2018-02-09 00:00:00,19.59,41,57,366,B,1650,30,22,30,1,69.49,E,1,ELEC15,CITI10
2bd5509ed2fb45c04d0e44b9094fe195,1f50f920176fa81dab994f9023523100,2017-10-24 12:45:21,2017-11-23 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC10,GPAY20
782d764319a43dc3d1fa041b70f83efb,1f50f920176fa81dab994f9023523100,2018-04-12 14:48:05,2018-05-07 00:00:00,21.35,41,57,366,B,1650,30,22,30,1,75.25,E,7,ELEC10,CITI10
9c3f2c2509f7574142b8d8448da59ad9,1f50f920176fa81dab994f9023523100,2017-08-30 11:25:53,2017-09-25 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,7,ELEC10,CITI10
3b95c4229bb6dd69d0a37d4ad447cd5a,1f50f920176fa81dab994f9023523100,2018-08-16 10:59:55,2018-09-04 00:00:00,41.33,41,57,366,B,1650,30,22,30,1,91.23,E,1,ELEC15,GPAY20
00066ccbe787a588c52bd5ff404590e3,1f50f920176fa81dab994f9023523100,2018-02-06 16:10:09,2018-03-12 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,270,E,1,ELEC15,PAYTM25
40233428ba317c28cecba43555c048ac,1f50f920176fa81dab994f9023523100,2018-01-15 20:23:43,2018-02-05 00:00:00,13.37,41,57,366,B,1650,30,22,30,1,63.27,E,5,ELEC10,CITI10
f06bb0bb030eef32d9ce6d9a4f177605,1f50f920176fa81dab994f9023523100,2018-08-25 20:10:27,2018-09-06 00:00:00,20.99,41,57,366,B,1650,30,22,30,1,70.89,E,1,ELEC10,PAYTM25
af879b6570973a4039cc44f044ad9f11,1f50f920176fa81dab994f9023523100,2017-11-24 23:28:14,2017-12-19 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC10,GPAY20
f925c248cba4a2c048e952e13e06f61c,1f50f920176fa81dab994f9023523100,2017-12-01 17:27:57,2018-01-05 00:00:00,28.81,41,57,366,B,1650,30,22,30,1,87.81,E,3,ELEC10,CITI10
3a10423d6e0b168ef5611d79d3639ccd,1f50f920176fa81dab994f9023523100,2017-11-24 08:41:30,2017-12-20 00:00:00,17.67,41,57,366,B,1650,30,22,30,2,12.28,E,1,ELEC15,APAY15
4e086f7e9dc0292c1e8e9e5aba786313,1f50f920176fa81dab994f9023523100,2017-12-08 09:35:32,2018-01-12 00:00:00,17.66,41,57,366,B,1650,30,22,30,1,76.66,E,1,ELEC10,PAYTM25
4da72641124921d442507519f5373e51,1f50f920176fa81dab994f9023523100,2017-10-22 18:35:45,2017-11-14 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,310.28,E,1,ELEC15,CITI10
9b913bcb627ae76e3fe17e187559f06a,1f50f920176fa81dab994f9023523100,2018-01-01 20:31:36,2018-01-29 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,2,ELEC10,CITI10
f3089c3aa82840398d566605b79546cd,1f50f920176fa81dab994f9023523100,2018-04-30 19:40:57,2018-05-29 00:00:00,44.55,41,57,366,B,1650,30,22,30,1,433.81,E,1,ELEC15,GPAY20
6ecbb48768871dac5066a3aed501e699,1f50f920176fa81dab994f9023523100,2018-02-09 07:51:33,2018-03-08 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC10,GPAY20
aa738cdb72af39e38482fa25b992c67c,1f50f920176fa81dab994f9023523100,2018-03-09 19:41:23,2018-04-12 00:00:00,22.96,41,57,366,B,1650,30,22,30,1,76.86,E,1,ELEC10,GPAY20
d869706e82cd0867bd5620c1fe7c4d73,1f50f920176fa81dab994f9023523100,2017-11-19 17:17:36,2017-12-12 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC15,PAYTM25
257f94d2e0cf3233164061fdd443ca8f,1f50f920176fa81dab994f9023523100,2017-11-24 13:41:16,2017-12-15 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC10,CITI10
9a78f75b77d6d6c49f563f1453bb113c,1f50f920176fa81dab994f9023523100,2017-12-30 11:55:21,2018-02-01 00:00:00,,41,57,366,B,1650,30,22,30,1,202.5,E,2,ELEC15,CITI10
bf5fb5962bc4f22122214e62fa266098,1f50f920176fa81dab994f9023523100,2017-11-23 13:48:47,2017-12-19 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC15,PAYTM25
269dc95fb2e86fc9f8fdee385fd66e93,1f50f920176fa81dab994f9023523100,2017-10-29 12:19:51,2017-11-21 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC15,CITI10
036c04b97edba65881be384d9ef54ee4,1f50f920176fa81dab994f9023523100,2017-10-09 11:40:18,2017-11-03 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,2,ELEC15,CITI10
380e379d9cdef0b44cb4f9b102d9521e,1f50f920176fa81dab994f9023523100,2018-06-11 09:56:21,2018-07-11 00:00:00,41.11,41,57,366,B,1650,30,22,30,1,91.01,E,9,ELEC15,CITI10
075b1ee3e2a225492cca5e5d9791e776,1f50f920176fa81dab994f9023523100,2018-01-11 08:12:33,2018-02-01 00:00:00,13.37,41,57,366,B,1650,30,22,30,1,63.27,E,1,ELEC15,CITI10
04ce89d665a380f14ab7dabb784ef293,1f50f920176fa81dab994f9023523100,2018-04-09 10:07:58,2018-04-27 00:00:00,13.46,41,57,366,B,1650,30,22,30,1,67.36,E,1,ELEC15,CITI10
33bfd1a3202118716fd4be8167a4d2b1,1f50f920176fa81dab994f9023523100,2018-04-09 09:01:39,2018-05-09 00:00:00,21.35,41,57,366,B,1650,30,22,30,1,75.25,E,1,ELEC10,PAYTM25
699852381e9f8e1fb5b5ae72e8aabda1,1f50f920176fa81dab994f9023523100,2018-05-05 18:31:58,2018-05-30 00:00:00,10.13,41,57,366,B,1650,30,22,30,1,64.03,E,1,ELEC10,CITI10
9dfda6f4234eb2949a188f44d489990d,1f50f920176fa81dab994f9023523100,2017-11-26 20:40:05,2017-12-18 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC10,CITI10
2936278e8926cf8358e5fb5e8c4502c0,1f50f920176fa81dab994f9023523100,2017-07-19 11:21:57,2017-08-21 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,3,ELEC15,CITI10
fa20d10c86952143d6eaefce22d61b65,1f50f920176fa81dab994f9023523100,2017-11-26 16:39:39,2017-12-28 00:00:00,28.82,41,57,366,B,1650,30,22,30,1,77.82,E,1,ELEC10,GPAY20
424666b500924dcee2fafee945732103,1f50f920176fa81dab994f9023523100,2018-02-13 19:20:07,2018-03-07 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,PAYTM25
ccace14c820966d438707dc902d208f7,1f50f920176fa81dab994f9023523100,2018-01-14 18:05:37,2018-02-14 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,135,E,1,ELEC15,PAYTM25
1cfe7bea2419ecc52b02add3c821ced4,1f50f920176fa81dab994f9023523100,2018-05-04 17:02:02,2018-06-06 00:00:00,16.07,41,57,366,B,1650,30,22,30,1,19.97,E,1,ELEC15,CITI10
941a225471304a6c4d1e3694b7a19220,1f50f920176fa81dab994f9023523100,2017-12-17 17:54:00,2018-01-11 00:00:00,13.43,41,57,366,B,1650,30,22,30,1,144.86,E,6,ELEC15,CITI10
738ab8c2a294ceb2544af384b8dec6c0,1f50f920176fa81dab994f9023523100,2018-05-08 22:47:43,2018-05-29 00:00:00,10.13,41,57,366,B,1650,30,22,30,1,64.03,E,1,ELEC10,PAYTM25
c9f75fdd6934fe7d0fa4bab85e2c73b6,1f50f920176fa81dab994f9023523100,2018-05-25 18:06:56,2018-06-20 00:00:00,9.6,41,57,366,B,1650,30,22,30,1,59.5,E,1,ELEC10,APAY15
a1f05275483aa467edf3f2fac97de790,1f50f920176fa81dab994f9023523100,2017-12-14 10:13:08,2018-01-15 00:00:00,17.66,41,57,366,B,1650,30,22,30,1,153.32,E,1,ELEC15,GPAY20
3d844101c1139f3f062e266bb772b529,1f50f920176fa81dab994f9023523100,2017-10-19 08:10:10,2017-11-17 00:00:00,37.97,41,57,366,B,1650,30,22,30,1,97.87,E,1,ELEC15,CITI10
b164311fb207ff095a8aec678688c763,1f50f920176fa81dab994f9023523100,2017-10-21 20:19:39,2017-11-29 00:00:00,28.82,41,57,366,B,1650,30,22,30,1,177.44,E,3,ELEC15,CITI10
83e472fc272a642c39a9ef2215561aec,1f50f920176fa81dab994f9023523100,2018-01-12 09:32:54,2018-02-15 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,PAYTM25
ceb4667fc3851809ade8a13953032538,1f50f920176fa81dab994f9023523100,2017-11-25 00:50:58,2017-12-18 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC10,CITI10
eb99eaaa3f61bd19664639eaf9be9c7a,1f50f920176fa81dab994f9023523100,2017-11-30 16:11:39,2017-12-28 00:00:00,17.66,41,57,366,B,1650,30,22,30,1,76.66,E,1,ELEC15,CITI10
b7b87d3282571fd06f494f2e5d7218bf,1f50f920176fa81dab994f9023523100,2017-09-14 11:57:57,2017-10-02 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC10,CITI10
2b9aee680f290817677da223b212f7df,1f50f920176fa81dab994f9023523100,2018-01-30 21:34:22,2018-03-01 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,CITI10
7461f9bc414c8346a6ba180b1fbe3580,1f50f920176fa81dab994f9023523100,2017-08-27 14:17:28,2017-09-26 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,155.14,E,10,ELEC15,CITI10
b5e540c572020f7fbe4801e8f0a807ad,1f50f920176fa81dab994f9023523100,2017-11-03 22:18:57,2017-11-28 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC15,CITI10
954fd7e1c818541abd4e7b5400a6299a,1f50f920176fa81dab994f9023523100,2018-02-02 19:39:16,2018-03-05 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,CITI10
f9a80227a087e3a2008a73e0b19a54e7,1f50f920176fa81dab994f9023523100,2017-12-01 14:05:44,2017-12-26 00:00:00,13.43,41,57,366,B,1650,30,22,30,1,144.86,E,4,ELEC15,CITI10
bca7362f1e13747e7a3617c2b064f23d,1f50f920176fa81dab994f9023523100,2017-08-15 12:15:23,2017-09-12 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC10,GPAY20
f8dce7decd9d93480756512e175760b4,1f50f920176fa81dab994f9023523100,2018-02-15 01:32:07,2018-03-07 00:00:00,13.37,41,57,366,B,1650,30,22,30,1,63.27,E,1,ELEC15,CITI10
cf95dfe51ec731b2c0f9989fa7552591,1f50f920176fa81dab994f9023523100,2017-12-30 21:12:07,2018-01-31 00:00:00,19.65,41,57,366,B,1650,30,22,30,1,69.55,E,1,ELEC10,CITI10
093258b7fada22df2983c50530ae29ce,1f50f920176fa81dab994f9023523100,2018-02-09 08:30:37,2018-03-08 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,PAYTM25
7b26720e0d801bebb3cccbc054d0ef55,1f50f920176fa81dab994f9023523100,2018-01-30 16:28:51,2018-03-05 00:00:00,28.75,41,57,366,B,1650,30,22,30,1,78.65,E,1,ELEC10,CITI10
57382974be066f139ebe0f3a177b4004,1f50f920176fa81dab994f9023523100,2017-11-24 09:59:16,2017-12-19 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC15,CITI10
dafb48d3122c3431292b3e7efe1182ce,1f50f920176fa81dab994f9023523100,2018-05-20 22:55:19,2018-06-11 00:00:00,16.07,41,57,366,B,1650,30,22,30,1,69.97,E,6,ELEC10,CITI10
e66d8346bd198b15fe6432ef72beaba8,1f50f920176fa81dab994f9023523100,2018-02-27 10:08:49,2018-03-19 00:00:00,13.4,41,57,366,B,1650,30,22,30,1,67.3,E,4,ELEC10,CITI10
367d2bdd1791432a6864b006df0c9a1f,1f50f920176fa81dab994f9023523100,2017-12-09 23:02:28,2018-01-12 00:00:00,19.65,41,57,366,B,1650,30,22,30,1,78.65,E,1,ELEC10,APAY15
353d47f52847eb30e1e0efe4696f1e06,1f50f920176fa81dab994f9023523100,2018-05-03 14:20:37,2018-05-28 00:00:00,10.13,41,57,366,B,1650,30,22,30,1,64.03,E,1,ELEC15,GPAY20
690172ab319622688d3b4df42f676898,1f50f920176fa81dab994f9023523100,2017-10-15 11:08:48,2017-11-06 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,232.71,E,2,ELEC15,CITI10
66138f93472ce2d46ee1e3d7c716a51c,1f50f920176fa81dab994f9023523100,2018-05-04 15:59:47,2018-06-07 00:00:00,18.98,41,57,366,B,1650,30,22,30,1,145.76,E,10,ELEC15,CITI10
e7a4a490b45ad3e43a293f04a5bd6910,1f50f920176fa81dab994f9023523100,2017-08-06 12:51:07,2017-09-01 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,2,ELEC15,CITI10
ea69a1339bf7efc72c3babc075681913,1f50f920176fa81dab994f9023523100,2017-07-19 16:03:33,2017-08-15 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,2,ELEC15,CITI10
184e981d0220cb3a8ec710d1f62891f7,1f50f920176fa81dab994f9023523100,2017-11-18 20:14:53,2017-12-07 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC15,CITI10
17afddb3dd87d2c751993e6a2d2498a9,1f50f920176fa81dab994f9023523100,2017-10-29 20:43:58,2017-11-17 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC10,GPAY20
57a7b1cbfec726fba56e8adaf98caa0d,1f50f920176fa81dab994f9023523100,2018-08-01 17:26:59,2018-08-09 00:00:00,20.99,41,57,366,B,1650,30,22,30,1,70.89,E,1,ELEC15,PAYTM25
696f3523f62bb93dd3372686c4f54828,1f50f920176fa81dab994f9023523100,2017-11-24 09:42:33,2017-12-20 00:00:00,19.66,41,57,366,B,1650,30,22,30,1,68.66,E,3,ELEC10,CITI10
a2df3f2abba350e6bbe53f43eafb781b,1f50f920176fa81dab994f9023523100,2018-04-02 21:38:23,2018-04-18 00:00:00,13.46,41,57,366,B,1650,30,22,30,1,67.36,E,1,ELEC10,CITI10
2360d17aa765e5e8b9e683dbd1f4ef89,1f50f920176fa81dab994f9023523100,2018-04-08 21:30:19,2018-04-27 00:00:00,13.46,41,57,366,B,1650,30,22,30,1,67.36,E,1,ELEC15,CITI10
6abc04e25f0ff0d1075639c029a32ee8,1f50f920176fa81dab994f9023523100,2018-02-02 20:00:09,2018-03-05 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC10,PAYTM25
b833a0f7fdd8acded6c8759924e62100,1f50f920176fa81dab994f9023523100,2018-02-26 23:06:10,2018-03-16 00:00:00,13.4,41,57,366,B,1650,30,22,30,1,67.3,E,6,ELEC10,CITI10
9b1cf85143c429c569ffa542f24ce20a,1f50f920176fa81dab994f9023523100,2018-01-21 17:28:33,2018-02-14 00:00:00,13.37,41,57,366,B,1650,30,22,30,1,63.27,E,1,ELEC15,CITI10
656e61eb5c775d02c90380ef62a206ec,1f50f920176fa81dab994f9023523100,2017-11-27 19:48:07,2017-12-15 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,62.44,E,3,ELEC15,CITI10
7a508cafafbb3f521bcc6b736756b8b1,1f50f920176fa81dab994f9023523100,2017-08-05 10:22:58,2017-09-01 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,2,ELEC15,CITI10
807d44b7eb8d4d8c38ae5fd4859bd1a5,1f50f920176fa81dab994f9023523100,2017-11-26 20:15:10,2017-12-19 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC15,CITI10
bdd9bb367691eaf89c399e50c1b52b1d,1f50f920176fa81dab994f9023523100,2017-10-18 12:31:51,2017-11-06 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,3,ELEC15,CITI10
31ab6a796d6f50e7984aba374f115b28,1f50f920176fa81dab994f9023523100,2018-04-17 18:45:44,2018-05-14 00:00:00,21.35,41,57,366,B,1650,30,22,30,1,75.25,E,4,ELEC10,CITI10
35868b185d829de0849927ddb020cccb,1f50f920176fa81dab994f9023523100,2017-11-11 22:14:00,2017-12-01 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC15,CITI10
9a252effcd7472044f43607569f181ab,1f50f920176fa81dab994f9023523100,2017-11-03 00:01:36,2017-11-27 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,7,ELEC10,CITI10
02f374a88c3b91ae024e4a6966d71ce4,1f50f920176fa81dab994f9023523100,2018-05-11 15:50:28,2018-06-04 00:00:00,10.13,41,57,366,B,1650,30,22,30,1,64.03,E,1,ELEC15,CITI10
a3b5fd61a4f17f0246244a3b6f336e02,1f50f920176fa81dab994f9023523100,2017-11-24 15:42:39,2017-12-21 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,133.34,E,13,ELEC15,CITI10
bdb11f4359b264ea2474110e64a7ec54,1f50f920176fa81dab994f9023523100,2017-12-22 16:25:57,2018-01-18 00:00:00,13.43,41,57,366,B,1650,30,22,30,1,63.33,E,1,ELEC10,PAYTM25
6f73dc82e89ddde64e4090c29ebb358a,1f50f920176fa81dab994f9023523100,2017-11-24 08:59:13,2017-12-19 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC15,CITI10
22688d19d082732ac2ba2cb6f3e6b21e,1f50f920176fa81dab994f9023523100,2017-12-19 13:04:39,2018-01-12 00:00:00,13.43,41,57,366,B,1650,30,22,30,1,72.43,E,7,ELEC10,CITI10
34765ff1d45ff574aba9091a0c4ed223,1f50f920176fa81dab994f9023523100,2018-03-05 11:51:27,2018-03-26 00:00:00,17.63,41,57,366,B,1650,30,22,30,1,71.53,E,1,ELEC10,CITI10
12da3cc12c05934879a7ac7b9b31ca09,1f50f920176fa81dab994f9023523100,2017-11-27 11:16:59,2017-12-26 00:00:00,37.97,41,57,366,B,1650,30,22,30,1,86.97,E,1,ELEC15,PAYTM25
e07792fb0958a7d0faff87fb1aa58f8e,1f50f920176fa81dab994f9023523100,2018-04-26 22:47:26,2018-06-01 00:00:00,29.71,41,57,366,B,1650,30,22,30,1,83.61,E,1,ELEC15,CITI10
ddcaf43f9ff0a654b00262f451c60a82,1f50f920176fa81dab994f9023523100,2018-01-14 11:10:03,2018-02-05 00:00:00,13.37,41,57,366,B,1650,30,22,30,1,63.27,E,1,ELEC15,CITI10
69fada07e6300f17c8c5bdb778f566a2,1f50f920176fa81dab994f9023523100,2017-12-04 09:14:24,2018-01-03 00:00:00,19.65,41,57,366,B,1650,30,22,30,1,78.65,E,1,ELEC10,GPAY20
c17d2be37ef7d75f89a60427c9509ae1,1f50f920176fa81dab994f9023523100,2017-07-18 12:13:01,2017-08-14 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC15,HDFC20
ddacf2512f919ae6e0e13fc85190cf4a,1f50f920176fa81dab994f9023523100,2017-11-11 18:54:23,2017-12-05 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC15,CITI10
b7dcd5787b9df84395520580f7e0ca34,1f50f920176fa81dab994f9023523100,2017-10-01 13:28:07,2017-10-26 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,155.14,E,10,ELEC15,CITI10
1a949476f028910baab6a43ccb9f332a,1f50f920176fa81dab994f9023523100,2017-11-08 00:35:46,2017-12-01 00:00:00,37.97,41,57,366,B,1650,30,22,30,1,97.87,E,9,ELEC15,CITI10
5ea7dd7ba0d9ab74fe32c6858c42866d,1f50f920176fa81dab994f9023523100,2017-10-29 23:07:30,2017-11-17 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC10,CITI10
bdfa49b754767de4e30d32d577b3953b,1f50f920176fa81dab994f9023523100,2017-11-09 21:26:08,2017-11-29 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,73.34,E,1,ELEC15,CITI10
af35a10dbb0aa8d88e7f0462fce833ae,1f50f920176fa81dab994f9023523100,2018-02-14 10:57:27,2018-03-15 00:00:00,19.59,41,57,366,B,1650,30,22,30,1,69.49,E,1,ELEC10,PAYTM25
095e83440b663f60b4fa7b13731f0a04,1f50f920176fa81dab994f9023523100,2017-12-20 17:18:31,2018-01-22 00:00:00,17.66,41,57,366,B,1650,30,22,30,1,153.32,E,10,ELEC15,CITI10
b8e481a0db2593829469c8536e52426b,1f50f920176fa81dab994f9023523100,2017-08-08 16:39:19,2017-09-04 00:00:00,13.44,41,57,366,B,1650,30,22,30,1,146.68,E,1,ELEC15,CITI10
343506512287287cf0c18d485fe44c9f,1f50f920176fa81dab994f9023523100,2017-11-24 16:26:15,2017-12-15 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,3,ELEC15,CITI10
4d6ea1b19aa670516d625c6da25d954f,1f50f920176fa81dab994f9023523100,2018-02-08 22:22:54,2018-03-14 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,GPAY20
299339e09ea0ddc0b5ec0db726adae00,1f50f920176fa81dab994f9023523100,2017-09-27 00:10:07,2017-10-13 00:00:00,12.48,41,57,366,B,1650,30,22,30,1,72.38,E,1,ELEC10,CITI10
ee3f2f412d2ddddc74a7076f4b4da780,1f50f920176fa81dab994f9023523100,2017-08-20 21:46:36,2017-09-20 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC10,CITI10
8af238f91c4c0285f2b1179ebe3b8a45,1f50f920176fa81dab994f9023523100,2018-02-15 17:57:12,2018-03-16 00:00:00,28.75,41,57,366,B,1650,30,22,30,1,88.9,E,8,ELEC10,CITI10
b7c4a65c2ef2735dffd17b8c44a9e685,1f50f920176fa81dab994f9023523100,2018-05-21 10:32:52,2018-06-08 00:00:00,10.13,41,57,366,B,1650,30,22,30,1,64.03,E,1,ELEC15,CITI10
d42d70919f9ddfe513ce1d3df3ee8bec,1f50f920176fa81dab994f9023523100,2017-11-26 18:36:07,2017-12-18 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,66.67,E,1,ELEC15,CITI10
67c4185cd715146c94e08bee4c466fe7,1f50f920176fa81dab994f9023523100,2018-01-23 17:13:05,2018-02-20 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,PAYTM25
28cbe238e90cf428598b2a2e58f0b595,1f50f920176fa81dab994f9023523100,2018-03-22 20:43:40,2018-04-13 00:00:00,21.35,41,57,366,B,1650,30,22,30,1,75.25,E,7,ELEC15,CITI10
09605433f6049326bfa21680262fc1fb,1f50f920176fa81dab994f9023523100,2018-05-02 21:56:21,2018-05-25 00:00:00,10.13,41,57,366,B,1650,30,22,30,1,64.03,E,1,ELEC10,CITI10
e97d4413f97154d6553a3edadc988a33,1f50f920176fa81dab994f9023523100,2018-04-02 21:47:15,2018-04-18 00:00:00,13.46,41,57,366,B,1650,30,22,30,1,67.36,E,5,ELEC15,CITI10
949e011ea8cb74048b7e0cc69b40b3cf,1f50f920176fa81dab994f9023523100,2017-07-19 19:43:53,2017-08-17 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,7,ELEC15,CITI10
9efff1d49eae459a6c8a2082410f7c4b,1f50f920176fa81dab994f9023523100,2018-04-15 20:10:23,2018-05-11 00:00:00,21.35,41,57,366,B,1650,30,22,30,1,75.25,E,5,ELEC10,CITI10
3dd70ca21e105245a350c4d2e5bfa488,1f50f920176fa81dab994f9023523100,2018-01-29 21:34:26,2018-03-05 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC10,PAYTM25
85df45704acdf1ff318576830a282d19,1f50f920176fa81dab994f9023523100,2018-03-04 22:23:33,2018-03-23 00:00:00,17.3,41,57,366,B,1650,30,22,30,1,233.94,E,5,ELEC15,CITI10
4a5c16183847325df9ffeb0c0035e807,1f50f920176fa81dab994f9023523100,2017-08-26 10:11:09,2017-09-27 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,1,ELEC15,PAYTM25
c3c34612225b5faf8050bf850178f3d4,1f50f920176fa81dab994f9023523100,2018-06-28 15:46:02,2018-07-18 00:00:00,20.99,41,57,366,B,1650,30,22,30,1,70.89,E,1,ELEC10,PAYTM25
cee03fd42fb674365f5af3e609f206d9,1f50f920176fa81dab994f9023523100,2018-01-12 11:03:05,2018-02-08 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,3,ELEC10,CITI10
a8a66bbda1336f0cb78c99853cac7b4c,1f50f920176fa81dab994f9023523100,2018-06-26 13:38:55,2018-07-17 00:00:00,20.99,41,57,366,B,1650,30,22,30,1,141.78,E,4,ELEC15,CITI10
cfa3a48a9585c921958523e0735cf5a3,1f50f920176fa81dab994f9023523100,2017-09-04 14:31:32,2017-10-02 00:00:00,17.67,41,57,366,B,1650,30,22,30,1,77.57,E,7,ELEC10,CITI10
c328b59991677d1f69675d143c1f94c9,1f50f920176fa81dab994f9023523100,2018-01-29 01:52:05,2018-03-05 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC15,PAYTM25
9ff9e401db5736e05d7403bd0dc308cd,1f50f920176fa81dab994f9023523100,2018-02-11 22:48:20,2018-03-06 00:00:00,13.37,41,57,366,B,1650,30,22,30,1,63.27,E,1,ELEC10,CITI10
f515f199e6cc8569f3ab0ebf2905b3cc,1f50f920176fa81dab994f9023523100,2017-12-27 12:36:41,2018-01-23 00:00:00,17.6,41,57,366,B,1650,30,22,30,1,67.5,E,1,ELEC10,CITI10
d1bfb5ee1b4214a9fc72449c13c85477,1f50f920176fa81dab994f9023523100,2017-12-07 21:39:36,2018-01-10 00:00:00,17.66,41,57,366,B,1650,30,22,30,1,153.32,E,3,ELEC15,CITI10
843d0c1ec89e577993907ee5d3c37969,1f50f920176fa81dab994f9023523100,2018-03-05 13:57:25,2018-03-26 00:00:00,17.63,41,57,366,B,1650,30,22,30,1,71.53,E,4,ELEC10,CITI10
1915e15858cfdff3c6e7417640ebc5ea,530ec6109d11eaaf87999465c6afee01,2017-05-24 12:17:36,2017-06-16 00:00:00,16.7,33,56,1392,D,1050,40,20,30,1,233.2,E,10,ELEC15,CITI10
